"","GENENAME","R1A","R1B","R2A","R2B","R2C","R1C","PA","PB","PC","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60"
"13","TIMP4",12.256354019867,86.4258514604679,95.27096797007,23.6665490714537,110.605082720531,100.121996889502,43.3579333448958,9.38443972773282,40.3908297049357,50.8794024896794,192.190983695275,58.9760531646394,46.5507438808872,16.9628404826838,16.6723850180577,67.1013725033054,48.4796458298652,48.4796458298652,9.71786366634359,69.3174496742994,12.5009391175797,12.5009391175797,395.171043162562,34.1072369123765,129.559272207297,26.6110995048098,116.198220820178,4.08195762857172,4.08195762857172,16.4126748312185,43.1795192130869,154.104316123419,91.6725082919759,192.936915795322,192.936915795322,192.936915795322,24.2633099774291,86.7195435737657,10.8328890115576,33.1561111364221,38.4528980721302,238.579885888986,23.219759168784,21.5769269221869,28.7357687725592,42.8784006833437,42.8784006833437,170.181777378585,315.18924067155,88.9666659508429,39.1539817296244,56.4867392225775,56.4867392225775,56.4867392225775,68.7389922264092,39.7228481416316,39.7228481416316,154.017809663995,154.017809663995,62.3258427079565,46.2495039890858,48.6639372149104,95.4054961203383,57.1093544434974,116.242361795796,373.904564537849,33.1044005122504,109.8590410272,109.8590410272
"14","XIRP2",0,0.0288471954695639,0.0283291608593726,0,0.0915731374165507,0,0.575316365251935,0.11730549659666,0.168061704736209,0.181065489287115,0.548404882139565,0.110407587827718,0.0525008389634066,0.992307445455013,0.0180437067294997,0.0467062917656418,0.288101622975968,0.288101622975968,0.218378958794238,1.88132221975354,1.73280344204076,1.73280344204076,0.497164299128844,1.37849212260677,0.260349286496213,0.108616732672693,1.19597302035936,0.12495788658893,0.12495788658893,0.0923097572059535,0.212916761405754,0.315279910233504,0.359203476499803,0.385424170058908,0.385424170058908,0.385424170058908,0.0945323765354382,0.0750493670045571,0.0866631120924611,0.506882993992065,0.0968180396276882,0.346829102406861,0.0421029178037788,0.207108373598653,0.0180048676519794,0.209162930162652,0.209162930162652,0.0511901872096812,0.0307441709589885,0.0586206891835117,0.476519047419363,0.161339464615423,0.161339464615423,0.161339464615423,0.573192366224067,0.178931748385728,0.178931748385728,0.0737280084557178,0.0737280084557178,0.0296507339238613,0.2162314472217,0.081616666188529,0.0647255740300803,0.382002370859514,0.0998645719895155,0.160784590211933,0.267834955600732,0.0200472702604379,0.0200472702604379
"15","ZNF22",20.6805792140872,47.9443561895654,32.9427346802866,44.1286468855762,40.6954503618686,33.8824830331757,28.3813238754013,17.7850969082577,25.336310359212,32.3382963866788,23.8805398677138,36.9865419222855,40.8281524338759,21.4750309422057,30.4758206661249,17.6861158152564,23.8076704804686,23.8076704804686,37.0698282553219,29.438718114735,37.8741323760337,37.8741323760337,32.887418387373,33.6895120267381,19.4078559024449,25.8073356830319,31.4729742199832,18.6812040450451,18.6812040450451,41.7793961114146,42.4768939004479,19.1419945498913,40.8924799825828,36.1013972621844,36.1013972621844,36.1013972621844,35.5441735773248,25.0477262377709,22.359082919855,38.6423741302186,20.493151721194,35.6848609809726,23.2408106276859,34.474130187194,19.8233592848294,54.9680180467449,54.9680180467449,28.0778176845102,48.2683484056119,28.4114940242753,22.1581357050004,29.4892688102634,29.4892688102634,29.4892688102634,35.9567980504405,23.5742578498197,23.5742578498197,28.7170592935021,28.7170592935021,17.4346315472304,25.3951821903707,26.4437998450834,38.9216451834216,31.3432945290232,22.8024106042727,102.017822489471,26.2478256488717,34.8421557126411,34.8421557126411
"16","NELL1",9.86970834969639,0.115388781878256,0.0566583217187452,0,0.213741901272376,0,1.46444165700493,13.9886804691517,13.8650906407373,0.615622663576193,0.69796984999581,0.460031615948825,0.332505313434909,0.599129023670951,0.144349653835997,8.22030735075296,0.130955283170895,0.130955283170895,0.655136876382714,0.397462440793001,0.990173395451861,0.990173395451861,2.38638863581845,1.1069709469418,1.75144065461089,1.17306071286509,4.78389208143745,0.145784201020419,0.145784201020419,1.80927124123669,1.00070877860704,2.47719929469182,0.6616906146049,0.289068127544181,0.289068127544181,0.289068127544181,0.252086337427835,0.168861075760253,1.81992535394168,0.149083233527078,2.30749661112657,0.520243653610292,0.526286472547234,0.150624271708111,10.2267648263243,0.983065771764464,0.983065771764464,22.4980872786549,0.860836786851677,1.42643677013212,7.78314444118294,0.537798215384743,0.537798215384743,0.537798215384743,2.4029987660932,1.09595695886258,1.09595695886258,0.35020804016466,0.35020804016466,3.11332706200544,7.01550917652626,0.693741662602497,0.949308419107844,0.744904623176053,1.31488353119529,0.482353770635798,0.723154380121975,1.34316710744934,1.34316710744934
"17","SCARA3",259.562601653157,177.987196047209,153.06245612319,162.743711206268,168.306479973334,220.507930873899,208.1599212457,92.6420159372124,142.544335900428,149.813585836159,324.605835237337,102.292630122381,101.956629266936,165.303442187213,225.690683772582,462.968332744964,486.263157470166,486.263157470166,412.900016340206,302.839882388214,47.1570079583949,47.1570079583949,120.984932193004,69.2378997945671,681.665436397947,646.095772630247,179.647736847664,171.067346740245,171.067346740245,146.920209568996,127.984265280999,191.555065460442,123.490374131406,195.731241028249,195.731241028249,195.731241028249,107.262736575544,536.096390855302,126.389482675645,69.1149870631533,160.847036501466,181.487961976124,176.348071221127,321.846412572307,301.113406611704,89.6890644537452,89.6890644537452,124.673700949179,132.292167636527,158.041378038748,357.468705405759,109.531569866693,109.531569866693,109.531569866693,129.87216267023,76.8064529945738,76.8064529945738,307.187747230748,307.187747230748,456.265493620378,199.509548636555,212.162523757081,149.861279070979,199.768139840983,256.169271248439,204.67878333979,232.802143408156,207.288774492928,207.288774492928
"18","RGS14",14.6436701865287,3.05780271977378,5.29755308070268,5.02020215183552,7.5420356591824,4.12084675560192,6.14542481064567,15.7775892922508,10.615925692788,9.57836438328841,7.37853841424142,2.87059728352067,2.67754278713374,10.3536984403136,19.7939462822611,6.36762444404917,4.76677230742057,4.76677230742057,10.4821900221234,1.6693422513306,34.7798405152466,34.7798405152466,7.05973304762958,20.280543197745,11.9287309449174,6.08253702967081,8.49770303939548,13.4121464938785,13.4121464938785,7.25554691638794,6.02554434778284,12.2058365247542,6.69252793057527,4.56085267903041,4.56085267903041,4.56085267903041,8.82302180997423,6.67939366340558,7.43569501753316,5.03901329321523,11.9731642339574,9.42219061538639,16.7148583681002,4.70700849087848,8.5883218699942,2.67728550608195,2.67728550608195,8.34400051517804,2.79771955726795,10.5712642827599,11.0393579318819,4.91189036718066,4.91189036718066,4.91189036718066,7.20899629827961,3.08657265965381,3.08657265965381,10.7642892345348,10.7642892345348,10.4074076072753,4.0363203481384,8.69217494907834,9.6225353391386,9.81746093108952,4.69363488350723,0.562746065741764,11.8918720286725,10.5649114272508,10.5649114272508
"19","SDR16C5",1.98466961379764,0,0,0,0.0916036719738753,0,0.0523014877501759,4.42828249652393,2.88505926463826,0.253491685001962,0,0.036802529275906,0.0350005593089378,0.243396165866324,0.108262240376998,0,0.0523821132683579,0.0523821132683579,0.163784219095679,0.0264974960528667,0,0,0,0.626587328457621,0.0946724678168046,0.0217233465345386,0.440621639079765,0.0416526288629767,0.0416526288629767,0.0184619514411907,0.660041960357837,0.653079814055115,0.378108922631371,0.096356042514727,0.096356042514727,0.096356042514727,0,0,0.225324091440399,0,3.88885792504547,0.0385365669340957,0,0.33890461134325,0.0180048676519794,0.146414051113856,0.146414051113856,0.307141123258088,0.0922325128769654,0.664367810746466,0.873618253602166,0.0358532143589829,0.0358532143589829,0.0358532143589829,0.639329946942228,0,0,0.0552960063417884,0.0552960063417884,0.415110274934058,0.0961028654318666,0.428487497489777,0.237327104776961,0.0382002370859515,0.0499322859947577,0,0,0.0801890810417516,0.0801890810417516
"20","DES",1.36781284194162,3.17319150165203,1.33147056039051,4.1099682999549,1.465658751582,5.96812288742347,7.24375605339936,2.08217256459072,4.28557347077334,42.496070335686,5.58375879996648,6.60605400502513,6.3001006756088,1.81610985300257,2.38176928829396,11.8945356363168,42.3771296341015,42.3771296341015,2.18378958794238,0.476954928951601,2.22789013976669,2.22789013976669,15.2878021982119,6.62093943736886,2.20113487674071,9.08035885143714,1.88837845319899,16.6402252307592,16.6402252307592,9.3232854778013,3.8963767337253,2.29703934598696,13.6875429992556,61.4430364435576,61.4430364435576,61.4430364435576,1.9851799072442,17.7304129548266,1.36927717106089,3.57799760464987,18.330882169509,36.0124217999124,14.0202716286583,3.20076577379736,6.49975722236458,4.37150524039943,4.37150524039943,14.0517063890575,4.33492810521737,13.2678159852015,9.92748015457007,2.25875250461592,2.25875250461592,2.25875250461592,8.92857339695181,9.7741467555704,9.7741467555704,35.7212200967953,35.7212200967953,1.48253669619307,20.854321798715,38.1965997762316,58.1019902876687,4.03012501256788,3.67834506828049,2.00980737764916,4.17822530737141,29.208872769458,29.208872769458
"21","HOXC10",0.563217052564196,12.743623612221,20.7304583712239,12.6333253783849,15.9085043661297,12.5046668504248,0.339959670376143,0.0586527482983301,1.00837022841726,0.597516114647481,24.0799598248554,15.7514825300878,24.5703926348743,1.96589210892031,6.67617148991488,0.887419543547195,27.8410932021322,27.8410932021322,18.0162641005246,0.317969952634401,2.97052018635558,2.97052018635558,2.31181399094912,5.80637591037395,19.1948428498571,9.18897558410983,10.2601895957145,56.5850963103539,56.5850963103539,6.84938398468175,0.0425833522811508,7.00371800590141,0.926366860446859,19.5281579496513,19.5281579496513,19.5281579496513,0.50417267485567,16.7922958672696,0.103995734510953,19.7982534123959,4.14703936405264,46.34022173825,27.2826907368486,0.263592475489195,2.19659385354149,0.146414051113856,0.146414051113856,6.96186546051665,1.22976683835954,7.1908045398441,1.27071745978497,0.25097250051288,0.25097250051288,0.25097250051288,6.28307016822535,7.98482927171312,7.98482927171312,22.8556826212725,22.8556826212725,4.9813232992087,0.528565759875266,12.5485624264863,0.280477487463681,23.8751481787197,7.83936890117696,1.60784590211933,0.0535669911201463,24.4376224474738,24.4376224474738
"22","SLC39A10",63.1607694661277,61.848387086745,46.148203039918,68.5454444656908,58.6568846206048,55.4467035874438,26.0984423873378,77.3043222571991,80.3054565695013,55.8587034450751,76.1285686388287,52.7196231877354,52.9908467937318,90.4310370103342,51.8756568473115,31.6980033449489,30.9054468283311,30.9054468283311,50.9914868784546,68.8669922414007,27.7248550726521,27.7248550726521,101.645240956892,63.9119075026773,39.9044451847831,43.7942666136298,54.7000291943309,39.7366079352798,39.7366079352798,83.4849444170643,120.425720251094,77.2435780072085,73.7879562515121,51.7431948304084,51.7431948304084,51.7431948304084,97.9985636750709,47.8627338071563,40.8876562852231,108.115160953837,107.048479148347,65.9553343077047,39.6609485711596,48.4633594220848,24.6846735508638,54.7170225305498,54.7170225305498,58.1776477638027,50.697137911372,54.8298846163113,50.0344999790332,73.0509242564276,73.0509242564276,73.0509242564276,94.7310614486467,57.1686936092401,57.1686936092401,62.1527111281701,62.1527111281701,65.1426624307233,61.7460910399743,39.0127664381169,70.3351237793539,69.237929718287,51.4968309559268,91.4060395354837,57.3702474896767,37.2478281438936,37.2478281438936
"23","LRRC10",0,0.0288471954695639,0.0566583217187452,0.110334719461877,0,0,0,0,0.0280102841227016,0.0543196467861346,0,0.110407587827718,0.0175002796544689,0,0,0.0467062917656418,0.0261910566341789,0.0261910566341789,0,0.1589849763172,0,0,0,0.167089954255365,0.0473362339084023,0.0651700396036158,0,0.0208263144314884,0.0208263144314884,0.0184619514411907,0.149041732984028,0.0450399871762149,0.0378108922631371,0.0321186808382423,0.0321186808382423,0.0321186808382423,0.0630215843569588,0.0375246835022785,0,0.0596332934108312,0.0645453597517921,0.0963414173352392,0,0,0.234063279475733,0.188246637146387,0.188246637146387,0.0255950936048406,0.522650906302804,0.0586206891835117,0.238259523709682,0.0537798215384743,0.0537798215384743,0.0537798215384743,0.0220458602393872,0,0,0,0,0,0.840900072528833,0.081616666188529,0.0863007653734403,0,0,1.04509983637756,0.0535669911201463,0.100236351302189,0.100236351302189
"24","RYR3",79.3086583007572,16.5462320718234,22.2413658364977,18.2331433952335,21.189211778965,57.4569378937248,12.3971262443997,48.5825406374932,41.483230785721,21.3476211869509,3.09100933569573,38.9002734446327,13.0202080629248,10.0354111464884,10.8623114511588,17.7795283987877,44.0795483153231,44.0795483153231,9.39029522815224,22.3373891725667,4.08446525623893,4.08446525623893,6.56256874850074,1.98419320678247,11.6920497753754,3.17160859404264,4.15443259703779,4.41517865947553,4.41517865947553,3.08314589067885,34.6202654045756,138.835760470682,3.98904913376097,3.37246148801544,3.37246148801544,3.37246148801544,1.51251802456701,15.9104658049661,7.55702337446261,36.2272257470799,18.3631548493849,7.59170368601685,14.4413008066961,22.3677043486545,16.0423370779137,3.53485351974882,3.53485351974882,6.85948508609729,2.1213477961702,6.15517236426873,12.7071745978497,3.01167000615456,3.01167000615456,3.01167000615456,4.71781409122886,6.79940643865767,6.79940643865767,91.9941225506219,91.9941225506219,123.347053123263,4.70904040616146,4.24406664180351,47.6595976774824,5.40533354766213,1.76427410514811,2.57255344339092,13.6863662311974,31.0131270928974,31.0131270928974
"25","RANBP17",2.22607517047052,0.288471954695639,0.424937412890589,0.220669438923753,0.641225703817127,0.284196327972546,1.85670281513124,2.0528755168157,2.29684329806153,0.126745842500981,0.348984924997905,0.18401264637953,0.385006152398315,0.542960677701799,0.180437067294997,0.217962694906329,0.759540642391189,0.759540642391189,0.491352657287036,1.2718798105376,8.66401721020379,8.66401721020379,0.124291074782211,0.31329366422881,0.378689871267218,0.347573544552618,1.07008112347943,5.31071018002953,5.31071018002953,0.203081465853098,0.468416875092659,0.540479846114578,0.189054461315686,0.321186808382423,0.321186808382423,0.321186808382423,0.315107921784794,0.450296202027342,1.94125371087113,0.178899880232494,0.24204509906922,0.192682834670478,0.147360212313226,1.54389878500814,0.0720194706079178,12.5497758097591,12.5497758097591,0.255950936048406,6.64074092714151,0.390804594556745,0.555938888655924,0.537798215384743,0.537798215384743,0.537798215384743,0.30864204335142,0.134198811289296,0.134198811289296,0.276480031708942,0.276480031708942,0.296507339238613,0.240257163579666,0.367274997848381,0.172601530746881,0.420202607945466,0.266305525305375,9.56668311760999,0.107133982240293,0.200472702604379,0.200472702604379
"26","CLEC5A",2.92336470140464,24.690516532768,34.0800088429861,38.0930618942129,12.763414427136,34.5298538486644,32.5053746367343,2.19947806118738,11.5682473426758,22.7961451012478,12.5136023106392,25.1177262308059,8.97764346274253,32.577640662108,44.5138245016757,19.1340108599913,14.0122152992857,14.0122152992857,16.978964046252,7.65777635927849,3.21806353521855,3.21806353521855,12.1059506837873,30.4521441630404,31.7626129525379,18.030377623667,10.1342976988346,0.624789432944651,0.624789432944651,15.009566521688,10.9226298601152,75.1492186035145,25.4656359392228,2.76220655208884,2.76220655208884,2.76220655208884,11.1863312233602,20.4884771922441,28.8934815716265,4.591763592634,29.0776845681823,33.5268132326632,43.9343947282431,19.5246712201639,12.4773732828218,14.7669028694832,14.7669028694832,1.68927617791948,2.21358030904717,24.3080457814295,23.7465325297316,22.7130112964157,22.7130112964157,22.7130112964157,11.9488562497479,13.0620176321582,13.0620176321582,38.7440684434797,38.7440684434797,16.7823154009055,3.79606318455873,25.6888456828395,14.0022991818407,12.3577766973053,22.0367822190197,7.79805262527873,51.4510949709005,36.9070245494662,36.9070245494662
